AIRPORT,TR_AIRPORT_NAME,TR_CITY_NAME,TR_STATE_NAME,TR_COUNTRY_NAME,TR_WAC,BEGIN_DATE_SOURCE,END_DATE,AIRPORT_REGION,LAT_DEGREES,LAT_MINUTES,LAT_SECONDS,LAT_HEMISPHERE,LATITUDE,LON_DEGREES,LON_MINUTES,LON_SECONDS,LON_HEMISPHERE,LONGITUDE,AIRPORT_ID
IA1,"Shenandoah, IA: Shenandoah Municipal","Shenandoah, IA",Iowa,United States of America,61,4/1/04,,,40,45,6,N,40.75166666,95,24,49,W,-95.41361111,834350
HZL,"Hazleton, PA: Hazleton Municipal","Hazleton, PA",Pennsylvania,United States of America,23,1/1/50,,Pennsylvania,40,59,11,N,40.98638888,75,59,28,W,-75.99111111,358800
HZK,"Husavik, Iceland: Husavik Airport","Husavik, Iceland",,Iceland,439,1/1/50,,Iceland,65,57,19,N,65.95527777,17,25,40,W,-17.42777777,375750
HZH,"Liping City, China: Liping","Liping City, China",,China,713,6/10/05,,China,26,20,6,N,26.33499999,109,9,0,E,109.15,504901
HZB,"Hazebrouck, France: Calonne","Hazebrouck, France",,France,427,12/1/93,,France,50,37,2,N,50.61722222,2,38,32,E,2.64222222,358750
HYS,"Hays, KS: Hays Municipal","Hays, KS",Kansas,United States of America,62,1/1/50,,Kansas,38,50,46,N,38.84611111,99,16,27,W,-99.27416666,358600
HYR,"Hayward, WI: Hayward Municipal","Hayward, WI",Wisconsin,United States of America,45,1/1/50,,Wisconsin,46,1,28,N,46.02444444,91,26,40,W,-91.44444444,358700
HYL,"Hollis, AK: Hollis Sea Plane Base","Hollis, AK",Alaska,United States of America,1,1/1/50,,Alaska,55,28,55,N,55.48194444,132,38,40,W,-132.6444444,367300
HYG,"Hydaburg, AK: Hydaburg Sea Plane Base","Hydaburg, AK",Alaska,United States of America,1,1/1/50,,Alaska,55,12,24,N,55.20666666,132,49,36,W,-132.8266667,376700
HYD,"Hyderabad, India: Hakimpet","Hyderabad, India",,India,733,1/1/50,,India,17,27,0,N,17.45,78,27,45,E,78.4625,377000
HYA,"Hyannis, MA: Barnstable Municipal","Hyannis, MA",Massachusetts,United States of America,13,1/1/50,,Massachusetts,41,39,57,N,41.66583333,70,16,50,W,-70.28055555,376300
HWN,"Hwange National Park, Zimbabwe: Hwange National Park Airport","Hwange National Park, Zimbabwe",,Zimbabwe,565,9/1/90,,Zimbabwe,18,37,33,S,-18.62583333,27,1,55,E,27.03194444,376501
HWI,"Hawk Inlet, AK: Hawk Inlet Airport","Hawk Inlet, AK",Alaska,United States of America,1,1/1/50,,Alaska,58,8,0,N,58.13333333,134,45,0,W,-134.75,357400
HWD,"Hayward, CA: Hayward Air Terminal","Hayward, CA",California,United States of America,91,3/1/75,,California,37,39,33,N,37.65916666,122,7,21,W,-122.1225,358650
HVS,"Hartsville, SC: Hartsville Municipal","Hartsville, SC",South Carolina,United States of America,37,3/1/86,,South Carolina,34,24,19,N,34.40527777,80,7,5,W,-80.11805555,355400
HVR,"Havre, MT: Havre City/Co","Havre, MT",Montana,United States of America,84,1/1/50,,Montana,48,32,40,N,48.54444444,109,45,40,W,-109.7611111,357100
HVN,"New Haven, CT: Tweed New Haven","New Haven, CT",Connecticut,United States of America,11,1/1/50,,Connecticut,41,15,55,N,41.26527777,72,53,18,W,-72.88833333,635000
HVB,"Hervey Bay, Australia: Hervey Bay Airport","Hervey Bay, Australia",,Australia,802,3/1/00,,Australia,25,19,14,S,-25.32055555,152,52,46,E,152.8794444,362530
HVA,"Avalalava, Madagascar: Avalalava Airport","Avalalava, Madagascar",,Madagascar,541,9/1/84,1/31/03,Madag.,14,38,0,S,-14.63333333,47,46,0,E,47.76666666,61200
HVA,"Analalava, Madagascar: Analalava Airport","Analalava, Madagascar",,Madagascar,541,6/1/01,,,14,37,47,S,-14.62972222,47,45,50,E,47.76388888,32200
HUY,"Hull, United Kingdom: Brough","Hull, United Kingdom",,United Kingdom,493,1/1/50,1/31/03,England,53,43,16,N,53.72111111,0,33,49,W,-0.56361111,374800
HUY,"Humberside, United Kingdom: Humberside Airport","Humberside, United Kingdom",,United Kingdom,493,3/1/79,,England,53,43,16,N,53.72111111,0,33,49,W,-0.56361111,374700
HUX,"Santa Cruz Huatulco, Mexico: Baja De Huatulco","Santa Cruz Huatulco, Mexico",,Mexico,148,3/1/86,,Mexico,15,46,26,N,15.77388888,96,15,45,W,-96.2625,809700
HUV,"Hudiksvall, Sweden: Hudiksvall Airport","Hudiksvall, Sweden",,Sweden,484,12/1/88,,Sweden,61,46,9,N,61.76916666,17,5,2,E,17.08388888,373750
HUU,"Huanuco, Peru: Huanaco Peru","Huanuco, Peru",,Peru,368,9/1/74,,Peru,9,52,0,S,-9.86666666,76,13,0,W,-76.21666666,373650
HUT,"Hutchinson, KS: Hutchinson Municipal","Hutchinson, KS",Kansas,United States of America,62,1/1/50,,Kansas,38,4,5,N,38.06805555,97,51,40,W,-97.86111111,376000
HUS,"Hughes, AK: Hughes Airport","Hughes, AK",Alaska,United States of America,1,1/1/50,,Alaska,66,2,26,N,66.04055555,154,15,48,W,-154.2633333,374600
HUN,"Hualien, Taiwan: Hua Lien","Hualien, Taiwan",,Taiwan,781,1/1/50,,Taiwan,24,1,20,N,24.02222222,121,36,45,E,121.6125,373600
HUM,"Houma, LA: Houma Terrebonne","Houma, LA",Louisiana,United States of America,72,1/1/50,,Louisiana,29,34,1,N,29.56694444,90,39,39,W,-90.66083333,264250
HUL,"Houlton, ME: Houlton International","Houlton, ME",Maine,United States of America,12,1/1/50,,Maine,46,7,23,N,46.12305555,67,47,36,W,-67.79333333,372800
HUI,"Hue, Vietnam: Phu Bai","Hue, Vietnam",,Vietnam,791,12/1/77,,Vietnam,16,23,57,N,16.39916666,107,42,12,E,107.7033333,373950
HUI,"Hue, South Vietnam: Hue/Phu Bai","Hue, South Vietnam",,South Vietnam,780,1/1/50,9/1/77,South Vietnam,16,23,57,N,16.39916666,107,42,12,E,107.7033333,373900
HUH,"Huahine, French Polynesia: Huahine Airport","Huahine, French Polynesia",,French Polynesia,823,1/1/50,,Fr.Polynesia,16,46,52,S,-16.78111111,151,2,2,W,-151.0338889,373500
HUG,"Huehuetenango, Guatemala: Huehuetenango Airport","Huehuetenango, Guatemala",,Guatemala,127,1/1/50,,Guatemala,15,18,50,N,15.31388888,91,30,20,W,-91.50555555,374100
HUF,"Terre Haute, IN: Hulman Field","Terre Haute, IN",Indiana,United States of America,42,1/1/50,,Indiana,39,27,16,N,39.45444444,87,18,27,W,-87.3075,894900
HUE,"Humera, Ethiopia: Humera Airport","Humera, Ethiopia",,Ethiopia,522,1/1/50,,Ethiopia,14,15,0,N,14.25,36,35,0,E,36.58333333,375100
HUC,"Humacao, PR: Humacao Airport","Humacao, PR",Puerto Rico,United States of America,3,12/1/88,,Puerto Rico,18,8,24,N,18.13999999,65,48,4,W,-65.80111111,374991
HUC,"Humacao, Puerto Rico: Humacao A","Humacao Airport, Puerto Rico",,Puerto Rico,268,3/1/79,9/1/88,,18,8,24,N,18.13999999,65,48,4,W,-65.80111111,374955
HUC,"Humacao, Puerto Rico: Humacao P.R.","Humacao, Puerto Rico",,Puerto Rico,268,6/1/77,12/1/78,Puerto Rico,18,8,24,N,18.13999999,65,48,4,W,-65.80111111,374970
HUA,"Huntsville, AL: Redstone Army Air Field","Huntsville, AL",Alabama,United States of America,51,1/1/50,,Alabama,34,40,43,N,34.67861111,86,41,5,W,-86.68472222,752951
HTZ,"Hato Corozal, Colombia: Hato Corozal Airport","Hato Corozal, Colombia",,Colombia,327,3/1/90,,Colombia,6,9,19,N,6.15527777,71,45,39,W,-71.76083333,356170
HTS,"Ashland, WV: Tri State/Walker Long Field","Ashland, WV",West Virginia,United States of America,39,1/1/50,,Ky./Huntington,38,22,1,N,38.36694444,82,33,22,W,-82.55611111,54500
HTO,"East Hampton, NY: East Hampton Airport","East Hampton, NY",New York,United States of America,22,9/1/78,,New York,40,57,34,N,40.95944444,72,15,8,W,-72.25222222,260110
HTO,"East Hampton, NY: East Hampton Airport","East Hampton, NY",New York,United States of America,22,1/1/50,6/1/78,New York,40,57,34,N,40.95944444,72,15,6,W,-72.25166666,307450
HTI,"Hamilton Island, Australia: Hamilton Isl.","Hamilton Island, Australia",,Australia,802,12/1/85,,Aust.,20,21,35,S,-20.35972222,148,57,2,E,148.9505556,350870
HTH,"Hawthorne, NV: Hawthorne Municipal","Hawthorne, NV",Nevada,United States of America,85,3/1/78,,Nevada,38,32,43,N,38.54527777,118,37,56,W,-118.6322222,357600
HTF,"Hatfield, United Kingdom: Hatfield Airport","Hatfield, United Kingdom",,United Kingdom,493,12/1/89,,England,51,45,57,N,51.76583333,0,14,54,W,-0.24833333,356151
HTA,"Chita, Russia (Asian): Kadala","Chita, Russia (Asian)",,Russia (Asian),770,10/1/02,,Russia,52,1,34,N,52.02611111,113,18,19,E,113.3052778,188891
HSV,"Huntsville, AL: Huntsville International  Carl Jones","Huntsville, AL",Alabama,United States of America,51,1/1/50,,Alabama,34,38,34,N,34.64277777,86,46,32,W,-86.77555555,375500
HST,"Homestead, FL: Homestead Air Force Base","Homestead, FL",Florida,United States of America,33,1/1/50,,Florida,25,29,17,N,25.48805555,80,23,3,W,-80.38416666,647450
HSP,"Hot Springs, VA: Ingalls Field","Hot Springs, VA",Virginia,United States of America,38,1/1/50,,Virginia,37,57,2,N,37.95055555,79,50,2,W,-79.83388888,372600
HSL,"Huslia, AK: Huslia Airport","Huslia, AK",Alaska,United States of America,1,1/1/50,,Alaska,65,42,9,N,65.7025,156,22,30,W,-156.375,375800
HSK,"Huesca, Spain: Huesca","Huesca, Spain",,Spain,482,6/10/05,,Spain,42,5,20,N,42.08888888,0,19,49,W,-0.33027777,374201
HSI,"Hastings, NE: Hastings Municipal","Hastings, NE",Nebraska,United States of America,65,1/1/50,,Nebraska,40,36,20,N,40.60555555,98,25,37,W,-98.42694444,355700
HSH,"Las Vegas, NV: Henderson Sky Harbor","Las Vegas, NV",Nevada,United States of America,85,12/1/92,,Nevada,35,58,35,N,35.97638888,115,7,58,W,-115.1327778,488803
HSC,"Shaoguan, China: Shaoguan Airport","Shaoguan, China",,China,713,12/1/89,,China,24,50,0,N,24.83333333,113,37,0,E,113.6166667,832500
HRT,"Harrogate, United Kingdom: Linton-On-Ouse","Harrogate, United Kingdom",,United Kingdom,493,6/1/90,,United Kingdom,54,2,58,N,54.04944444,1,15,7,W,-1.25194444,354600
HRR,"Herrera, Colombia: Herrera Airport","Herrera, Colombia",,Colombia,327,2/1/03,,,3,13,0,N,3.21666666,75,51,0,W,-75.85,362510
HRO,"Harrison, AR: Boone County","Harrison, AR",Arkansas,United States of America,71,1/1/50,,Arkansas,36,15,42,N,36.26166666,93,9,20,W,-93.15555555,354500
HRL,"Harlingen/San Benito, TX: Harlingen Industrial Airprk","Harlingen/San Benito, TX",Texas,United States of America,74,1/1/50,,Texas,26,13,41,N,26.22805555,97,39,8,W,-97.65222222,353900
HRK,"Kharkov, Ukraine: Kharkov Airport","Kharkov, Ukraine",,Ukraine,488,9/1/92,,Russia,49,56,0,N,49.93333333,36,17,0,E,36.28333333,441790
HRK,"Kharkov, U.S.S.R. (European): Kharkov Airport","Kharkov, U.S.S.R. (European)",,U.S.S.R. (European),489,1/1/50,6/1/92,U.S.S.R.,49,56,0,N,49.93333333,36,17,0,E,36.28333333,441800
HRG,"Hurghada, Arab Republic Of Egypt: Hurghada New","Hurghada, Arab Republic Of Egypt",,Arab Republic Of Egypt,591,1/1/50,,A. R. E.,27,11,9,N,27.18583333,33,47,56,E,33.79888888,375600
HRE,"Harare, Zimbabwe: Harare International","Harare, Zimbabwe",,Zimbabwe,565,6/1/83,,Zimbabwe,17,55,22,S,-17.92277777,31,6,5,E,31.10138888,353110
HRD,"Harstad, Norway: Harstad Sea Plane Base","Harstad, Norway",,Norway,465,1/1/50,,Norway,68,48,8,N,68.80222222,16,33,1,E,16.55027777,354800
HRB,"Harbin, China: Harbin Airport","Harbin, China",,China,713,12/1/80,,China,46,1,0,N,46.01666666,126,35,0,E,126.5833333,353200
HQM,"Hoquiam, WA: Bowerman","Hoquiam, WA",Washington,United States of America,93,1/2/50,,Washington,46,58,16,N,46.97111111,123,56,12,W,-123.9366667,370800
HPV,"Hanalei, HI: Princeville","Hanalei, HI",Hawaii,United States of America,2,12/1/77,3/1/81,Kauai,22,12,45,N,22.2125,159,26,48,W,-159.4466667,351800
HPV,"Princeville, HI: Princeville Airport","Princeville, HI",Hawaii,United States of America,2,6/1/81,,Kauai,22,12,45,N,22.2125,159,26,48,W,-159.4466667,729100
HPT,"Hampton, IA: Hampton Municipal","Hampton, IA",Iowa,United States of America,61,3/1/87,,Iowa,42,43,35,N,42.72638888,93,13,35,W,-93.22638888,351400
HPN,"White Plains, NY: Westchester County","White Plains, NY",New York,United States of America,22,1/1/50,,New York,41,4,8,N,41.06888888,73,42,28,W,-73.70777777,973900
HPH,"Hai Phong, Vietnam: Hai Phong Airport","Hai Phong, Vietnam",,Vietnam,791,3/1/04,,,20,49,10,N,20.81944444,106,43,30,E,106.725,348500
HPB,"Hooper Bay, AK: Hooper Bay Airport","Hooper Bay, AK",Alaska,United States of America,1,1/1/50,,Alaska,61,31,30,N,61.52499999,166,8,43,W,-166.1452778,370300
HPA,"Lifuka, Tonga: Lifuka Airport","Lifuka, Tonga",,Tonga,881,6/1/81,12/30/02,Tonga,19,46,35,S,-19.77638888,174,20,27,W,-174.3408333,500400
HPA,"Haapai, Tonga: Salote Pilolevu","Haapai, Tonga",,Tonga,881,12/1/02,,,19,46,37,S,-19.77694444,174,20,29,W,-174.3413889,346060
HOW,"Fort Kobbe, Panama Republic: Howard Air Force Base","Fort Kobbe, Panama Republic",,Panama Republic,162,1/1/50,,Panama,8,54,48,N,8.91333333,79,36,1,W,-79.60027777,373300
HOV,"Orsta/Volda, Norway: Orsta/Volda Airport","Orsta/Volda, Norway",,Norway,465,9/1/81,,Norway,62,10,54,N,62.18166666,6,4,44,E,6.07888888,668200
HOU,"Houston, TX: William P Hobby","Houston, TX",Texas,United States of America,74,1/1/50,,Texas,29,38,42,N,29.64499999,95,16,43,W,-95.27861111,373202
HOT,"Hot Springs, AR: Memorial Field","Hot Springs, AR",Arkansas,United States of America,71,1/1/50,,Arkansas,34,28,44,N,34.47888888,93,5,46,W,-93.09611111,372100
HOR,"Horta, Portugal: Horta","Horta, Portugal",,Portugal,469,9/1/74,,Faial Island,38,31,12,N,38.51999999,28,43,2,W,-28.71722222,371400
HOQ,"Hof, Germany: Hof/Pirk","Hof, Germany",,Germany,429,1/1/50,,Germany,50,17,21,N,50.28916666,11,51,44,E,11.86222222,365500
HOP,"Hopkinsville, KY: Campbell Army Air Field","Hopkinsville, KY",Kentucky,United States of America,52,1/1/50,,Kentucky,36,40,22,N,36.67277777,87,29,30,W,-87.49166666,370500
HOO,"Quang Duc, Vietnam: Nhon County","Quang Duc, Vietnam",,Vietnam,791,12/1/77,,Vietnam,12,0,35,N,12.00972222,107,41,17,E,107.6880556,742350
HOO,"Quang Duc, South Vietnam: Gia Nghia","Quang Duc, South Vietnam",,South Vietnam,780,1/1/50,11/30/77,S.Vietnam,12,0,35,N,12.00972222,107,41,17,E,107.6880556,742300
HON,"Huron, SD: W W Howes Municipal","Huron, SD",South Dakota,United States of America,67,1/1/50,,South Dakota,44,23,1,N,44.38361111,98,13,35,W,-98.22638888,375700
HOM,"Homer, AK: Homer Airport","Homer, AK",Alaska,United States of America,1,1/1/50,,Alaska,59,38,43,N,59.64527777,151,28,35,W,-151.4763889,368300
HOL,"Holikachuk, AK: Holikachuk Airport","Holikachuk, AK",Alaska,United States of America,1,1/1/50,,Alaska,62,54,38,N,62.91055555,159,31,40,W,-159.5277778,366700
HOK,"Hookers Creek, Australia: Hooker Creek","Hookers Creek, Australia",,Australia,802,1/1/50,,Austl.,18,20,6,S,-18.33499999,130,37,57,E,130.6325,369700
HOI,"Hao Island, French Polynesia: Hao Island Airport","Hao Island, French Polynesia",,French Polynesia,823,3/1/95,,French Polynesia,18,4,31,S,-18.07527777,140,56,44,W,-140.9455556,353050
HOG,"Holguin, Cuba: Holguin Airport","Holguin, Cuba",,Cuba,219,1/1/50,,Cuba,20,47,7,N,20.78527777,76,18,54,W,-76.315,366400
HOF,"Hafuf, Saudi Arabia: Hafuf Airport","Hafuf, Saudi Arabia",,Saudi Arabia,670,6/1/81,3/1/82,Saudi Arabia,25,19,56,N,25.33222222,49,35,47,E,49.59638888,346500
HOF,"Hoffuf, Saudi Arabia: Hoffuf S A","Hoffuf, Saudi Arabia",,Saudi Arabia,670,6/1/82,,Saudi Arabia,25,19,56,N,25.33222222,49,35,47,E,49.59638888,365400
HOD,"Hodeida, Yemen: Hodeida Airport","Hodeida, Yemen",,Yemen,694,1/1/50,6/1/92,Yemen,14,44,50,N,14.74722222,42,58,58,E,42.98277777,365300
HOD,"Hodeidah, Yemen: Hodeidah Airport","Hodeidah, Yemen",,Yemen,694,9/1/92,,Yemen,14,45,18,N,14.755,42,59,9,E,42.98583333,365301
HOB,"Hobbs, NM: Lea County Hobbs","Hobbs, NM",New Mexico,United States of America,86,1/1/50,,New Mexico,32,41,19,N,32.68861111,103,13,1,W,-103.2169444,365000
HNX,"Hanna, WY: Hanna Airport","Hanna, WY",Wyoming,United States of America,88,3/1/76,,Wyoming,41,49,50,N,41.83055555,106,32,0,W,-106.5333333,352250
HNS,"Haines, AK: Haines Municipal","Haines, AK",Alaska,United States of America,1,9/1/00,,Alaska,59,14,45,N,59.24583333,135,31,8,W,-135.5188889,348401
HNS,"Haines, AK: Haines Municipal","Haines, AK",Alaska,United States of America,1,1/1/50,6/1/00,Alaska,59,14,45,N,59.24583333,135,31,8,W,-135.5188889,348401
HNM,"Hana, HI: Hana Airport","Hana, HI",Hawaii,United States of America,2,1/1/50,,Maui,20,47,45,N,20.79583333,156,1,8,W,-156.0188889,351600
HNL,"Honolulu, HI: Honolulu International","Honolulu, HI",Hawaii,United States of America,2,1/1/50,,Oahu,21,19,33,N,21.32583333,157,55,18,W,-157.9216667,369300
HNI,"Hanalei, HI: Hanalei,kauai Hawaii","Hanalei, HI",Hawaii,United States of America,2,9/1/76,,Kauai,22,12,48,N,22.21333333,159,26,48,W,-159.4466667,351700
HNH,"Hoonah, AK: Hoonah Airport","Hoonah, AK",Alaska,United States of America,1,1/1/50,,Alaska,58,5,53,N,58.09805555,135,24,12,W,-135.4033333,370000
HNG,"Hienghene, New Caledonia - France: Hienghene/Henri Martinet","Hienghene, New Caledonia - France",,New Caledonia - France,846,3/1/90,,New Caledonia,20,41,46,S,-20.69611111,164,59,13,E,164.9869444,363600
HND,"Tokyo, Japan: Haneda","Tokyo, Japan",,Japan,736,1/1/50,,Japan,35,33,13,N,35.55361111,139,45,57,E,139.7658333,905701
HNC,"Hatteras, NC: Hatteras","Hatteras, NC",North Carolina,United States of America,36,10/1/74,,,35,13,52,N,35.23111111,75,37,17,W,-75.62138888,356200
HNA,"Hanamaki, Japan: Hanamaki Airport","Hanamaki, Japan",,Japan,736,6/1/80,9/1/94,Japan,39,25,37,N,39.42694444,141,8,18,E,141.1383333,351650
HNA,"Morioka, Japan: Hanamaki","Morioka, Japan",,Japan,736,1/1/50,,Japan,39,25,50,N,39.43055555,141,8,7,E,141.1352778,598350
HMT,"Hemet, CA: Hemet-Ryan","Hemet, CA",California,United States of America,91,9/1/76,,California,33,44,6,N,33.73499999,117,1,14,W,-117.0205556,360600
HMS,"Homeshore, AK: Homeshore Airport","Homeshore, AK",Alaska,United States of America,1,3/1/91,,Alaska,58,17,40,N,58.29444444,135,20,50,W,-135.3472222,368400
HMO,"Hermosillo, Mexico: La Manga International","Hermosillo, Mexico",,Mexico,148,1/1/50,,Mexico,29,5,47,N,29.09638888,111,2,46,W,-111.0461111,362500
HMN,"Alamogordo, NM: Holloman Air Force Base","Alamogordo, NM",New Mexico,United States of America,86,1/1/50,,New Mexico,32,51,5,N,32.85138888,106,6,6,W,-106.1016667,14600
HME,"Hassi Messaoud, Algeria: Hassi Messaoud/Oued Irara","Hassi Messaoud, Algeria",,Algeria,500,1/1/50,,Alg.,31,40,26,N,31.67388888,6,8,34,E,6.14277777,355500
HMA,"Hamilton, AK: Hamilton Airport","Hamilton, AK",Alaska,United States of America,1,1/1/50,,Alaska,62,53,45,N,62.89583333,163,53,13,W,-163.8869444,350500
HLZ,"Hamilton, New Zealand: Hamilton Airport","Hamilton, New Zealand",,New Zealand,851,1/1/50,,New Zealand,37,51,40,S,-37.86111111,175,20,0,E,175.3333333,351100
HLT,"Hamilton, Australia: Hamilton Airport","Hamilton, Australia",,Australia,802,1/1/50,,Australia,37,39,0,S,-37.65,142,3,38,E,142.0605556,350600
HLP,"Jakarta, Indonesia: Halim Perdana Kusuma International","Jakarta, Indonesia",,Indonesia,832,1/1/50,,Indonesia,6,16,5,S,-6.26805555,106,53,25,E,106.8902778,403101
HLP,"Halim Per Kusama, Indonesia: Halim Per Kusama","Halim Per Kusama Airport, Indonesia",,Indonesia,832,6/1/85,1/31/03,,6,16,0,S,-6.26666666,106,53,23,E,106.8897222,349100
HLO,Holbrook: Holbrook Municipal Airport,Holbrook,,,0,12/1/79,3/1/03,Az,34,56,19,N,34.93861111,110,8,25,W,-110.1402778,366100
HLN,"Helena, MT: Helena Airport","Helena, MT",Montana,United States of America,84,1/1/50,,Montana,46,36,24,N,46.60666666,111,58,55,W,-111.9819444,359500
HLM,"Holland, MI: Park Township","Holland, MI",Michigan,United States of America,43,8/1/03,,,42,47,45,N,42.79583333,86,9,43,W,-86.16194444,367270
HLI,"Hollister, CA: Hollister Municipal","Hollister, CA",California,United States of America,91,3/1/91,,California,36,53,25,N,36.89027777,121,24,22,W,-121.4061111,367330
HLG,"Wheeling, WV: Ohio County","Wheeling, WV",West Virginia,United States of America,39,3/1/00,,West Virginia,40,10,28,N,40.17444444,80,38,54,W,-80.64833333,972900
HLG,"Wheeling, WV: Wheeling/Ohio County","Wheeling, WV",West Virginia,United States of America,39,1/1/50,1/31/03,Pennsylvania,40,10,28,N,40.17444444,80,38,54,W,-80.64833333,973000
HLF,"Hultsfred, Sweden: Hultsfred Airport","Hultsfred, Sweden",,Sweden,484,1/1/50,,Sweden,57,31,35,N,57.52638888,15,49,40,E,15.82777777,374900
HLD,"Hailar, China: Hailar Airport","Hailar, China",,China,713,3/1/00,,China,49,12,0,N,49.2,119,42,0,E,119.7,348100
HLA,"Lanseria, Republic Of South Africa: Lanseria International","Lanseria, Republic Of South Africa",,Republic Of South Africa,562,3/1/95,,South Africa,25,56,14,N,25.93722222,27,55,36,E,27.92666666,483950
HKY,"Hickory, NC: Hickory Municipal","Hickory, NC",North Carolina,United States of America,36,1/1/50,,North Carolina,35,44,26,N,35.74055555,81,23,24,W,-81.38999999,363400
HKT,"Phuket, Thailand: Phuket International","Phuket, Thailand",,Thailand,782,1/1/50,,Thailand,8,6,38,N,8.11055555,98,18,45,E,98.3125,700100
HKS,"Jackson, MS: Hawkins Field","Jackson, MS",Mississippi,United States of America,53,1/1/50,,Mississippi,32,20,1,N,32.33361111,90,13,20,W,-90.22222222,400900
HKP,"Kaanapali, HI: Kaanapali Airport","Kaanapali, HI",Hawaii,United States of America,2,1/1/50,,Maui,20,56,45,N,20.94583333,156,41,35,W,-156.6930556,414700
HKN,"Hoskins, Papua New Guinea: Hoskins Airport","Hoskins, Papua New Guinea",,Papua New Guinea,804,1/1/50,,Papua N. G.,5,28,31,S,-5.47527777,150,25,0,E,150.4166667,371800
HKK,"Hokitika, New Zealand: Hokitika Airport","Hokitika, New Zealand",,New Zealand,851,1/1/50,,New Zealand,42,42,58,S,-42.71611111,170,59,12,E,170.9866667,365900
HKG,"Hong Kong, Hong Kong-China: Chek Lap Kok","Hong Kong, Hong Kong-China",,Hong Kong-China,729,7/1/98,,Hong Kong,22,18,32,N,22.30888888,113,54,53,E,113.9147222,368705
HKG,"Hong Kong, Hong Kong-China: Kai Tak","Hong Kong, Hong Kong-China",,Hong Kong-China,729,1/1/50,6/30/98,Hong Kong,22,19,5,N,22.31805555,114,12,0,E,114.2,368702
HKD,"Hakodate, Japan: Hakodate Airport","Hakodate, Japan",,Japan,736,1/1/50,,Japan,41,46,6,N,41.76833333,140,49,21,E,140.8225,348800
HKB,"Healy Lake, AK: Healy River","Healy Lake, AK",Alaska,United States of America,1,12/1/89,,Alaska,63,59,52,N,63.99777777,144,41,56,W,-144.6988889,359050
